iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,population,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
ARG,South America,Argentina,2021-10-17,5272551.0,400.0,956.0,115666.0,3.0,27.571,116451.545,8.835,21.115,2554.643,0.066,0.609,1.02,795.0,17.559,,,,,,,24792802.0,21108.0,547.583,0.466,40036.0,0.884,0.021,47.6,tests performed,57024633.0,31851654.0,25265579.0,2989.0,103671.0,287494.0,125.95,70.35,55.8,0.01,6350.0,174747.0,0.386,42.59,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,45276780.0,,,,
ARG,South America,Argentina,2021-10-18,5273463.0,912.0,1026.857,115704.0,38.0,30.429,116471.688,20.143,22.68,2555.482,0.839,0.672,1.03,801.0,17.691,,,,,,,24846499.0,53697.0,548.769,1.186,43868.0,0.969,0.021,47.6,tests performed,57448159.0,32151313.0,25391687.0,3015.0,423526.0,337076.0,126.88,71.01,56.08,0.01,7445.0,214944.0,0.475,42.59,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,45276780.0,,,,
ARG,South America,Argentina,2021-10-19,5274766.0,1303.0,1061.0,115737.0,33.0,27.143,116500.467,28.779,23.434,2556.211,0.729,0.599,1.05,789.0,17.426,,,,,,,24895793.0,49294.0,549.858,1.089,43127.0,0.953,0.021,47.6,tests performed,57872560.0,32465185.0,25504970.0,3059.0,424401.0,348082.0,127.82,71.7,56.33,0.01,7688.0,228353.0,0.504,42.59,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,45276780.0,,,,
ARG,South America,Argentina,2021-10-20,5275984.0,1218.0,1047.286,115770.0,33.0,26.857,116527.368,26.901,23.131,2556.94,0.729,0.593,1.06,773.0,17.073,,,,,,,24946110.0,50317.0,550.969,1.111,42826.0,0.946,0.021,47.6,tests performed,58287559.0,32784093.0,25603573.0,3136.0,414999.0,353083.0,128.74,72.41,56.55,0.01,7798.0,236443.0,0.522,42.59,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,45276780.0,,,,
ARG,South America,Argentina,2021-10-21,5277525.0,1541.0,1074.571,115796.0,26.0,23.286,116561.403,34.035,23.733,2557.514,0.574,0.514,1.07,750.0,16.565,,,,,,,24996312.0,50202.0,552.078,1.109,43217.0,0.955,0.022,45.5,tests performed,58707533.0,33072721.0,25737571.0,3210.0,419974.0,352431.0,129.66,73.05,56.84,0.01,7784.0,238803.0,0.527,42.59,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,45276780.0,,,,
ARG,South America,Argentina,2021-10-22,5278910.0,1385.0,1078.429,115819.0,23.0,22.714,116591.993,30.59,23.819,2558.022,0.508,0.502,1.08,739.0,16.322,,,,,,,25045739.0,49427.0,553.17,1.092,43769.0,0.967,0.022,45.5,tests performed,59171354.0,33421718.0,25854394.0,3287.0,463821.0,357764.0,130.69,73.82,57.1,0.01,7902.0,250939.0,0.554,42.59,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,45276780.0,,,,
ARG,South America,Argentina,2021-10-23,5279818.0,908.0,1095.286,115823.0,4.0,22.857,116612.047,20.054,24.191,2558.11,0.088,0.505,1.08,737.0,16.278,,,,,,,25075998.0,30259.0,553.838,0.668,43472.0,0.96,0.023,43.5,tests performed,59388255.0,33580229.0,25913257.0,3339.0,216901.0,352470.0,131.17,74.17,57.23,0.01,7785.0,254373.0,0.562,42.59,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,45276780.0,,,,
ARG,South America,Argentina,2021-10-24,5280358.0,540.0,1115.286,115826.0,3.0,22.857,116623.974,11.927,24.633,2558.177,0.066,0.505,1.08,736.0,16.256,,,,,,,25098068.0,22070.0,554.325,0.487,43609.0,0.963,0.023,43.5,tests performed,59534201.0,33702643.0,25936906.0,3358.0,145946.0,358510.0,131.49,74.44,57.29,0.01,7918.0,264427.0,0.584,42.59,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,45276780.0,,,,
ARG,South America,Argentina,2021-10-25,5281585.0,1227.0,1160.286,115851.0,25.0,21.0,116651.074,27.1,25.627,2558.729,0.552,0.464,1.08,648.0,14.312,,,,,,,25150546.0,52478.0,555.484,1.159,43435.0,0.959,0.024,41.7,tests performed,59899329.0,33954485.0,26051741.0,3440.0,365128.0,350167.0,132.3,74.99,57.54,0.01,7734.0,257596.0,0.569,42.59,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,45276780.0,,,,
ARG,South America,Argentina,2021-10-26,5283000.0,1415.0,1176.286,115866.0,15.0,18.429,116682.326,31.252,25.98,2559.06,0.331,0.407,1.08,633.0,13.981,,,,,,,25203530.0,52984.0,556.655,1.17,43962.0,0.971,0.025,40.0,tests performed,60308688.0,34220202.0,26197078.0,3507.0,409359.0,348018.0,133.2,75.58,57.86,0.01,7686.0,250717.0,0.554,42.59,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,45276780.0,,,,
ARG,South America,Argentina,2021-10-27,5284485.0,1485.0,1214.429,115889.0,23.0,17.0,116715.124,32.798,26.822,2559.568,0.508,0.375,1.07,631.0,13.937,,,,,,,25250842.0,47312.0,557.7,1.045,43533.0,0.961,0.026,38.5,tests performed,60637230.0,34454228.0,26292439.0,4400.0,328542.0,335667.0,133.93,76.1,58.07,0.01,7414.0,238591.0,0.527,42.59,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,45276780.0,,,,
ARG,South America,Argentina,2021-10-28,5286074.0,1589.0,1221.286,115916.0,27.0,17.143,116750.219,35.095,26.974,2560.164,0.596,0.379,1.06,627.0,13.848,,,,,,,25296687.0,45845.0,558.712,1.013,42911.0,0.948,0.026,38.5,tests performed,60989931.0,34684384.0,26405855.0,15002.0,352701.0,326057.0,134.7,76.61,58.32,0.03,7201.0,230238.0,0.509,42.59,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,45276780.0,,,,
ARG,South America,Argentina,2021-10-29,5287447.0,1373.0,1219.571,115935.0,19.0,16.571,116780.544,30.325,26.936,2560.584,0.42,0.366,1.04,609.0,13.451,,,,,,,25342508.0,45821.0,559.724,1.012,42396.0,0.936,0.027,37.0,tests performed,61315020.0,34887925.0,26505459.0,38608.0,325089.0,306238.0,135.42,77.05,58.54,0.09,6764.0,209458.0,0.463,42.59,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,45276780.0,,,,
ARG,South America,Argentina,2021-10-30,5288259.0,812.0,1205.857,115942.0,7.0,17.0,116798.478,17.934,26.633,2560.739,0.155,0.375,1.03,613.0,13.539,,,,,,,25372538.0,30030.0,560.387,0.663,42363.0,0.936,0.027,37.0,tests performed,61444608.0,34961507.0,26544407.0,55951.0,129588.0,293765.0,135.71,77.22,58.63,0.12,6488.0,197325.0,0.436,42.59,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,45276780.0,,,,
ARG,South America,Argentina,2021-10-31,5288807.0,548.0,1207.0,115950.0,8.0,17.714,116810.581,12.103,26.658,2560.915,0.177,0.391,1.03,606.0,13.384,,,,,,,25392045.0,19507.0,560.818,0.431,41997.0,0.928,0.028,35.7,tests performed,61594742.0,35079806.0,26569616.0,62712.0,150134.0,294363.0,136.04,77.48,58.68,0.14,6501.0,196738.0,0.435,42.59,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,45276780.0,,,,
ARG,South America,Argentina,2021-11-01,5289945.0,1138.0,1194.286,115989.0,39.0,19.714,116835.716,25.134,26.377,2561.777,0.861,0.435,1.02,596.0,13.163,,,,,,,25436781.0,44736.0,561.806,0.988,40891.0,0.903,0.028,35.7,tests performed,61893811.0,35260919.0,26652658.0,99182.0,299069.0,284926.0,136.7,77.88,58.87,0.22,6293.0,186633.0,0.412,42.59,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,45276780.0,,,,
ARG,South America,Argentina,2021-11-02,5291285.0,1340.0,1183.571,116010.0,21.0,20.571,116865.312,29.596,26.141,2562.241,0.464,0.454,1.01,593.0,13.097,,,,,,,25482034.0,45253.0,562.806,0.999,39786.0,0.879,0.029,34.5,tests performed,62215038.0,35388293.0,26799027.0,148478.0,321227.0,272336.0,137.41,78.16,59.19,0.33,6015.0,166870.0,0.369,42.59,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,45276780.0,,,,
ARG,South America,Argentina,2021-11-03,5292549.0,1264.0,1152.0,116029.0,19.0,20.0,116893.229,27.917,25.444,2562.66,0.42,0.442,1.01,596.0,13.163,,,,,,,25529041.0,47007.0,563.844,1.038,39743.0,0.878,0.028,35.7,tests performed,62565774.0,35529976.0,26960500.0,197964.0,350736.0,275506.0,138.19,78.47,59.55,0.44,6085.0,153678.0,0.339,42.59,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,45276780.0,,,,
ARG,South America,Argentina,2021-11-04,5293989.0,1440.0,1130.714,116055.0,26.0,19.857,116925.033,31.804,24.973,2563.234,0.574,0.439,1.01,606.0,13.384,,,,,,,25573860.0,44819.0,564.834,0.99,39596.0,0.875,0.029,34.5,tests performed,62925882.0,35702383.0,27111256.0,236729.0,360108.0,276564.0,138.98,78.85,59.88,0.52,6108.0,145428.0,0.321,42.59,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,45276780.0,,,,
ARG,South America,Argentina,2021-11-05,5295260.0,1271.0,1116.143,116083.0,28.0,21.143,116953.105,28.072,24.652,2563.853,0.618,0.467,1.02,603.0,13.318,,,,,,,25616939.0,43079.0,565.785,0.951,39204.0,0.866,0.029,34.5,tests performed,63237320.0,35842131.0,27229054.0,292018.0,311438.0,274614.0,139.67,79.16,60.14,0.64,6065.0,136315.0,0.301,42.59,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,45276780.0,,,,
ARG,South America,Argentina,2021-11-06,5296188.0,928.0,1132.714,116091.0,8.0,21.286,116973.601,20.496,25.018,2564.03,0.177,0.47,1.04,604.0,13.34,,,,,,,25644247.0,27308.0,566.388,0.603,38816.0,0.857,0.029,34.5,tests performed,63404504.0,35904519.0,27310762.0,315674.0,167184.0,279985.0,140.04,79.3,60.32,0.7,6184.0,134716.0,0.298,42.59,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,45276780.0,,,,
ARG,South America,Argentina,2021-11-07,5296781.0,593.0,1139.143,116104.0,13.0,22.0,116986.698,13.097,25.16,2564.317,0.287,0.486,1.05,608.0,13.429,,,,,,,25664126.0,19879.0,566.828,0.439,38869.0,0.858,0.03,33.3,tests performed,63532404.0,35963742.0,27365135.0,330149.0,127900.0,276809.0,140.32,79.43,60.44,0.73,6114.0,126277.0,0.279,42.59,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,45276780.0,,,,
ARG,South America,Argentina,2021-11-08,5298069.0,1288.0,1160.571,116143.0,39.0,22.0,117015.146,28.447,25.633,2565.178,0.861,0.486,1.06,605.0,13.362,,,,,,,25707709.0,43583.0,567.79,0.963,38704.0,0.855,0.03,33.3,tests performed,63782689.0,36075359.0,27458074.0,377055.0,250285.0,269840.0,140.87,79.68,60.64,0.83,5960.0,116349.0,0.257,42.59,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,45276780.0,,,,
ARG,South America,Argentina,2021-11-09,5299418.0,1349.0,1161.857,116165.0,22.0,22.143,117044.94,29.795,25.661,2565.664,0.486,0.489,1.06,618.0,13.649,,,,,,,25751735.0,44026.0,568.763,0.972,38529.0,0.851,0.031,32.3,tests performed,64135354.0,36236268.0,27589368.0,438794.0,352665.0,274331.0,141.65,80.03,60.93,0.97,6059.0,121139.0,0.268,42.59,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,45276780.0,,,,
ARG,South America,Argentina,2021-11-10,5300985.0,1567.0,1205.143,116184.0,19.0,22.143,117079.549,34.609,26.617,2566.084,0.42,0.489,1.06,621.0,13.716,,,,,,,25795331.0,43596.0,569.725,0.963,38041.0,0.84,0.032,31.2,tests performed,64505256.0,36327438.0,27711188.0,596910.0,369902.0,277069.0,142.47,80.23,61.2,1.32,6119.0,113923.0,0.252,42.59,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,45276780.0,,,,
ARG,South America,Argentina,2021-11-11,5302445.0,1460.0,1208.0,116209.0,25.0,22.0,117111.795,32.246,26.68,2566.636,0.552,0.486,1.07,651.0,14.378,,,,,,,25838149.0,42818.0,570.671,0.946,37756.0,0.834,0.033,30.3,tests performed,64888521.0,36424507.0,27828496.0,767079.0,383265.0,280377.0,143.32,80.45,61.46,1.69,6193.0,103161.0,0.228,42.59,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,45276780.0,,,,
ARG,South America,Argentina,2021-11-12,5304059.0,1614.0,1257.0,116222.0,13.0,19.857,117147.443,35.647,27.763,2566.923,0.287,0.439,1.08,617.0,13.627,,,,,,,25882035.0,43886.0,571.64,0.969,37871.0,0.836,0.035,28.6,tests performed,65284759.0,36510139.0,27986544.0,920674.0,396238.0,292491.0,144.19,80.64,61.81,2.03,6460.0,95430.0,0.211,42.59,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,45276780.0,,,,
ARG,South America,Argentina,2021-11-13,5305151.0,1092.0,1280.429,116228.0,6.0,19.571,117171.561,24.118,28.28,2567.055,0.133,0.432,1.08,606.0,13.384,,,,,,,25911969.0,29934.0,572.301,0.661,38246.0,0.845,0.035,28.6,tests performed,65474464.0,36547033.0,28046624.0,1013622.0,189705.0,295709.0,144.61,80.72,61.94,2.24,6531.0,91788.0,0.203,42.59,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,45276780.0,,,,
ARG,South America,Argentina,2021-11-14,5305742.0,591.0,1280.143,116232.0,4.0,18.286,117184.614,13.053,28.274,2567.144,0.088,0.404,1.09,586.0,12.943,,,,,,,25928672.0,16703.0,572.67,0.369,37792.0,0.835,0.035,28.6,tests performed,65484156.0,36549244.0,28052331.0,1015401.0,9692.0,278822.0,144.63,80.72,61.96,2.24,6158.0,83643.0,0.185,42.59,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,45276780.0,,,,
ARG,South America,Argentina,2021-11-15,5307159.0,1417.0,1298.571,116250.0,18.0,15.286,117215.911,31.296,28.681,2567.541,0.398,0.338,1.09,565.0,12.479,,,,,,,25974686.0,46014.0,573.687,1.016,38140.0,0.842,0.036,27.8,tests performed,65821988.0,36602823.0,28255028.0,1097812.0,337832.0,291328.0,145.38,80.84,62.41,2.42,6434.0,75352.0,0.166,42.59,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,45276780.0,,,,
ARG,South America,Argentina,2021-11-16,5308781.0,1622.0,1337.571,116294.0,44.0,18.429,117251.735,35.824,29.542,2568.513,0.972,0.407,1.08,578.0,12.766,,,,,,,26017897.0,43211.0,574.641,0.954,38023.0,0.84,0.036,27.8,tests performed,66200283.0,36663604.0,28485074.0,1186239.0,378295.0,294990.0,146.21,80.98,62.91,2.62,6515.0,61048.0,0.135,38.46,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,45276780.0,,,,
ARG,South America,Argentina,2021-11-17,5310334.0,1553.0,1335.571,116313.0,19.0,18.429,117286.035,34.3,29.498,2568.933,0.42,0.407,1.07,572.0,12.633,,,,,,,26063511.0,45614.0,575.649,1.007,38311.0,0.846,0.036,27.8,tests performed,66567791.0,36723784.0,28704618.0,1275025.0,367508.0,294648.0,147.02,81.11,63.4,2.82,6508.0,56621.0,0.125,38.35,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,45276780.0,,,,
ARG,South America,Argentina,2021-11-18,5312089.0,1755.0,1377.714,116341.0,28.0,18.857,117324.797,38.762,30.429,2569.551,0.618,0.416,1.07,584.0,12.898,,,,,,,26108225.0,44714.0,576.636,0.988,38582.0,0.852,0.036,27.8,tests performed,66929413.0,36788766.0,28914457.0,1362911.0,361622.0,291556.0,147.82,81.25,63.86,3.01,6439.0,52037.0,0.115,38.25,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,45276780.0,,,,
ARG,South America,Argentina,2021-11-19,5313607.0,1518.0,1364.0,116360.0,19.0,19.714,117358.324,33.527,30.126,2569.971,0.42,0.435,1.07,560.0,12.368,,,,,,,26149866.0,41641.0,577.556,0.92,38262.0,0.845,0.036,27.8,tests performed,67319905.0,36846395.0,29162664.0,1448585.0,390492.0,290735.0,148.69,81.38,64.41,3.2,6421.0,48037.0,0.106,38.14,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,45276780.0,,,,
ARG,South America,Argentina,2021-11-20,5314702.0,1095.0,1364.429,116374.0,14.0,20.857,117382.508,24.185,30.135,2570.28,0.309,0.461,1.07,572.0,12.633,,,,,,,26176089.0,26223.0,578.135,0.579,37731.0,0.833,0.036,27.8,tests performed,67493885.0,36883096.0,29249153.0,1499537.0,173980.0,288489.0,149.07,81.46,64.6,3.31,6372.0,48009.0,0.106,38.1,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,45276780.0,,,,
ARG,South America,Argentina,2021-11-21,5315348.0,646.0,1372.286,116377.0,3.0,20.714,117396.776,14.268,30.309,2570.346,0.066,0.458,1.08,561.0,12.39,,,,,,,26192565.0,16476.0,578.499,0.364,37699.0,0.833,0.037,27.0,tests performed,67587299.0,36901803.0,29299841.0,1523629.0,93414.0,300449.0,149.28,81.5,64.71,3.37,6636.0,50366.0,0.111,38.07,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,45276780.0,,,,
ARG,South America,Argentina,2021-11-22,5315989.0,641.0,1261.429,116382.0,5.0,18.857,117410.933,14.157,27.86,2570.457,0.11,0.416,1.09,566.0,12.501,,,,,,,26214940.0,22375.0,578.993,0.494,34322.0,0.758,0.037,27.0,tests performed,67694851.0,36927712.0,29355541.0,1549671.0,107552.0,267552.0,149.51,81.56,64.84,3.42,5909.0,46413.0,0.103,38.05,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,45276780.0,,,,
ARG,South America,Argentina,2021-11-23,5317633.0,1644.0,1264.571,116415.0,33.0,17.286,117447.243,36.31,27.93,2571.185,0.729,0.382,1.13,570.0,12.589,,,,,,,26257931.0,42991.0,579.943,0.95,34291.0,0.757,0.04,25.0,tests performed,68032004.0,37001372.0,29537358.0,1632256.0,337153.0,261674.0,150.26,81.72,65.24,3.61,5779.0,48253.0,0.107,37.96,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,45276780.0,,,,
ARG,South America,Argentina,2021-11-24,5319867.0,2234.0,1361.857,116458.0,43.0,20.714,117496.584,49.341,30.078,2572.135,0.95,0.458,1.18,594.0,13.119,,,,,,,26298548.0,40617.0,580.84,0.897,33577.0,0.742,0.044,22.7,tests performed,68380165.0,37072370.0,29725934.0,1721761.0,348161.0,258911.0,151.03,81.88,65.65,3.8,5718.0,49798.0,0.11,37.87,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,45276780.0,,,,
ARG,South America,Argentina,2021-11-25,5322127.0,2260.0,1434.0,116480.0,22.0,19.857,117546.5,49.915,31.672,2572.621,0.486,0.439,1.2,604.0,13.34,,,,,,,26340161.0,41613.0,581.759,0.919,33134.0,0.732,0.047,21.3,tests performed,68701222.0,37130060.0,29898597.0,1813377.0,321057.0,253116.0,151.74,82.01,66.04,4.01,5590.0,48756.0,0.108,37.79,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,45276780.0,,,,
ARG,South America,Argentina,2021-11-26,5324039.0,1912.0,1490.286,116505.0,25.0,20.714,117588.729,42.229,32.915,2573.173,0.552,0.458,1.2,590.0,13.031,,,,,,,26381495.0,41334.0,582.672,0.913,33090.0,0.731,0.05,20.0,tests performed,69034537.0,37192996.0,30070317.0,1913201.0,333315.0,244947.0,152.47,82.15,66.41,4.23,5410.0,49514.0,0.109,37.71,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,45276780.0,,,,
ARG,South America,Argentina,2021-11-27,5325560.0,1521.0,1551.143,116517.0,12.0,20.429,117622.322,33.593,34.259,2573.438,0.265,0.451,1.21,593.0,13.097,,,,,,,26411178.0,29683.0,583.327,0.656,33584.0,0.742,0.05,20.0,tests performed,69191642.0,37228993.0,30143002.0,1961887.0,157105.0,242537.0,152.82,82.23,66.57,4.33,5357.0,49414.0,0.109,37.68,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,45276780.0,,,,
ARG,South America,Argentina,2021-11-28,5326448.0,888.0,1585.714,116529.0,12.0,21.714,117641.935,19.613,35.023,2573.703,0.265,0.48,1.21,600.0,13.252,,,,,,,26430037.0,18859.0,583.744,0.417,33925.0,0.749,0.051,19.6,tests performed,69281147.0,37243977.0,30192308.0,1987230.0,89505.0,241978.0,153.02,82.26,66.68,4.39,5344.0,48882.0,0.108,37.65,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,45276780.0,,,,
ARG,South America,Argentina,2021-11-29,5328416.0,1968.0,1775.286,116554.0,25.0,24.571,117685.401,43.466,39.21,2574.256,0.552,0.543,1.22,614.0,13.561,,,,,,,26474426.0,44389.0,584.724,0.98,37069.0,0.819,0.052,19.2,tests performed,69639532.0,37309281.0,30372498.0,2101349.0,358385.0,277812.0,153.81,82.4,67.08,4.64,6136.0,54510.0,0.12,37.57,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,45276780.0,,,,
ARG,South America,Argentina,2021-11-30,5330748.0,2332.0,1873.571,116589.0,35.0,24.857,117736.906,51.505,41.38,2575.029,0.773,0.549,1.21,617.0,13.627,,,,,,,26516950.0,42524.0,585.663,0.939,37003.0,0.817,0.053,18.9,tests performed,70010964.0,37381712.0,30548443.0,2225624.0,371432.0,282709.0,154.63,82.56,67.47,4.92,6244.0,54334.0,0.12,37.49,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,45276780.0,,,,
ARG,South America,Argentina,2021-12-01,5332629.0,1881.0,1823.143,116597.0,8.0,19.857,117778.451,41.544,40.267,2575.205,0.177,0.439,1.2,632.0,13.959,,,,,,,26561430.0,44480.0,586.646,0.982,37555.0,0.829,0.053,18.9,tests performed,70391682.0,37464616.0,30682849.0,2390345.0,380718.0,287360.0,155.47,82.75,67.77,5.28,6347.0,56035.0,0.124,37.42,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,45276780.0,,,,
ARG,South America,Argentina,2021-12-02,5335310.0,2681.0,1883.286,116617.0,20.0,19.571,117837.664,59.214,41.595,2575.647,0.442,0.432,1.22,617.0,13.627,,,,,,,26606702.0,45272.0,587.646,1.0,38077.0,0.841,0.054,18.5,tests performed,70788503.0,37544101.0,30851329.0,2540712.0,396821.0,298183.0,156.35,82.92,68.14,5.61,6586.0,59149.0,0.131,37.34,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,45276780.0,,,,
ARG,South America,Argentina,2021-12-03,5337692.0,2382.0,1950.429,116639.0,22.0,19.143,117890.274,52.61,43.078,2576.133,0.486,0.423,1.23,657.0,14.511,,,,,,,26646015.0,39313.0,588.514,0.868,37789.0,0.835,0.056,17.9,tests performed,71104619.0,37614447.0,30987456.0,2651484.0,316116.0,295726.0,157.04,83.08,68.44,5.86,6532.0,60207.0,0.133,37.28,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,45276780.0,,,,
ARG,South America,Argentina,2021-12-04,5339382.0,1690.0,1974.571,116643.0,4.0,18.0,117927.6,37.326,43.611,2576.221,0.088,0.398,1.24,657.0,14.511,,,,,,,26677461.0,31446.0,589.208,0.695,38040.0,0.84,0.057,17.5,tests performed,71268444.0,37646313.0,31050954.0,2720422.0,163825.0,296686.0,157.41,83.15,68.58,6.01,6553.0,59617.0,0.132,37.25,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,45276780.0,,,,
ARG,South America,Argentina,2021-12-05,5340676.0,1294.0,2032.571,116646.0,3.0,16.714,117956.18,28.58,44.892,2576.287,0.066,0.369,1.25,656.0,14.489,,,,,,,26700074.0,22613.0,589.708,0.499,38577.0,0.852,0.057,17.5,tests performed,71364987.0,37665451.0,31096387.0,2752529.0,96543.0,297691.0,157.62,83.19,68.68,6.08,6575.0,60211.0,0.133,37.23,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,45276780.0,,,,
